Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-06-19,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-06-20,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-06-21,,,,4.46,2.91,,,,40.29,,4.51,13,59,,,,
2010-06-22,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2010-06-23,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2010-06-24,,,,4.46,2.91,,,,40.29,,4.51,7.5,62,,,,
2010-06-25,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-06-26,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-06-27,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2010-06-28,,,,4.46,2.91,,,,40.29,,4.51,8,58,,,,
2010-06-29,,,,4.46,2.91,,,,40.29,,4.51,12,56,,,,
2010-06-30,,,,4.46,2.91,,,,40.29,,4.51,9,59,,,,
2010-07-01,,,,4.46,2.91,,,,40.29,,4.51,8.5,59,,,,
2010-07-02,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-07-03,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-07-04,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-07-05,,,,4.46,2.91,,,,40.29,,4.51,11,51,,,,
2010-07-06,,,,4.46,2.91,,,,40.29,,4.51,13,55,,,,
2010-07-07,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-07-08,,44.4,,4.46,2.91,,,,40.29,,4.51,13,56,,,,
2010-07-09,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-07-10,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-07-11,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-07-12,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-07-13,,,,4.46,2.91,,,,40.29,,4.51,14,56,,,,
2010-07-14,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-07-15,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2010-07-16,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-07-17,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2010-07-18,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2010-07-19,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2010-07-20,,39.8,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-07-21,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-07-22,,,,4.46,2.91,,,,40.29,,4.51,17,56,,,,
2010-07-23,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-07-24,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-07-25,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2010-07-26,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2010-07-27,,,,4.46,2.91,,,,40.29,,4.51,13,58,,,,
2010-07-28,,,,4.46,2.91,,,,40.29,,4.51,13,54,,,,
2010-07-29,,,,4.46,2.91,,,,40.29,,4.51,18,55,,,,
2010-07-30,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-07-31,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-08-01,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-08-02,,,,4.46,2.91,,,,40.29,,4.51,14,51,,,,
2010-08-03,,,,4.46,2.91,,,,40.29,,4.51,14,51,,,,
2010-08-04,,,,4.46,2.91,,,,40.29,,4.51,14,50,,,,
2010-08-05,,40.6,,4.46,2.91,,,,40.29,,4.51,14,52,,,,
2010-08-06,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-08-07,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-08-08,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-08-09,,,,4.46,2.91,,,,40.29,,4.51,12,51,,,,
2010-08-10,,,,4.46,2.91,,,,40.29,,4.51,14,51,,,,
2010-08-11,,,,4.46,2.91,,,,40.29,,4.51,13,51,,,,
2010-08-12,,,,4.46,2.91,,,,40.29,,4.51,15,52,,,,
2010-08-13,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-08-14,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-08-15,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-08-16,,,,4.46,2.91,,,,40.29,,4.51,13,51,,,,
2010-08-17,,,,4.46,2.91,,,,40.29,,4.51,16,66,,,,
2010-08-18,,31.1,,4.46,2.91,,,,40.29,,4.51,12,50,,,,
2010-08-19,,,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2010-08-20,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2010-08-21,,,,4.46,2.91,,,,40.29,,4.51,,49,,,,
2010-08-22,,,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2010-08-23,,,,4.46,2.91,,,,40.29,,4.51,10,53,,,,
2010-08-24,,,,4.46,2.91,,,,40.29,,4.51,15,51,,,,
2010-08-25,,,,4.46,2.91,,,,40.29,,4.51,13,56,,,,
2010-08-26,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2010-08-27,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-08-28,,,,4.46,2.91,,,,40.29,,4.51,,49,,,,
2010-08-29,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-08-30,,,,4.46,2.91,,,,40.29,,4.51,20,57,,,,
2010-08-31,,,,4.46,2.91,,,,40.29,,4.51,21,52,,,,
2010-09-01,,,,4.46,2.91,,,,40.29,,4.51,14,52,,,,
2010-09-02,,37.4,,4.46,2.91,,,,40.29,,4.51,16,52,,,,
2010-09-03,,,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2010-09-04,,45.6,,4.46,2.91,,,,40.29,,4.51,,49,,,,
2010-09-05,,42.6,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-09-06,,46.2,,4.46,2.91,,,,40.29,,4.51,9.7,50,,,,
2010-09-07,,47.5,,4.46,2.91,,,,40.29,,4.51,9,56,,,,
2010-09-08,,43.1,,4.46,2.91,,,,40.29,,4.51,9.5,51,,,,
2010-09-09,,41.2,,4.46,2.91,,,,40.29,,4.51,8,53,,,,
2010-09-10,,39.5,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-09-11,,38.6,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-09-12,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-09-13,,44.2,,4.46,2.91,,,,40.29,,4.51,9.6,53,,,,
2010-09-14,,48.4,,4.46,2.91,,,,40.29,,4.51,10,52,,,,
2010-09-15,,48.7,,4.46,2.91,,,,40.29,,4.51,16,54,,,,
2010-09-16,,40,,4.46,2.91,,,,40.29,,4.51,9.2,49,,,,
2010-09-17,,31.4,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-09-18,,33.9,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-09-19,,43.1,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2010-09-20,,46.5,,4.46,2.91,,,,40.29,,4.51,11,53,,,,
2010-09-21,,42.8,,4.46,2.91,,,,40.29,,4.51,14,52,,,,
2010-09-22,,43.1,,4.46,2.91,,,,40.29,,4.51,10,52,,,,
2010-09-23,,40.9,,4.46,2.91,,,,40.29,,4.51,14,52,,,,
2010-09-24,,47,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-09-25,,44.8,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2010-09-26,,44.2,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2010-09-27,,33.6,,4.46,2.91,,,,40.29,,4.51,12,52,,,,
2010-09-28,,38.9,,4.46,2.91,,,,40.29,,4.51,15,53,,,,
2010-09-29,,44.5,,4.46,2.91,,,,40.29,,4.51,17,56,,,,
2010-09-30,,39.8,,4.46,2.91,,,,40.29,,4.51,25,50,,,,
2010-10-01,,37.8,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-10-02,,43.2,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-10-03,,45.2,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2010-10-04,,31.5,,4.46,2.91,,,,40.29,,4.51,27,54,,,,
2010-10-05,,40.3,,4.46,2.91,,,,40.29,,4.51,11,57,,,,
2010-10-06,,47,,4.46,2.91,,,,40.29,,4.51,19,62,,,,
2010-10-07,,43.4,,4.46,2.91,,,,40.29,,4.51,23,57,,,,
2010-10-08,,43.4,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2010-10-09,,33.9,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2010-10-10,,47.9,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-10-11,,40.7,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2010-10-12,,36.3,,4.46,2.91,,,,40.29,,4.51,11,56,,,,
2010-10-13,,36.4,,4.46,2.91,,,,40.29,,4.51,11,56,,,,
2010-10-14,,49.3,,4.46,2.91,,,,40.29,,4.51,21,57,,,,
2010-10-15,,42,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-10-16,,42.6,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2010-10-17,,45.9,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2010-10-18,,41.4,,4.46,2.91,,,,40.29,,4.51,15,57,,,,
2010-10-19,,,,4.46,2.91,,,,40.29,,4.51,15,53,,,,
2010-10-20,,41.8,,4.46,2.91,,,,40.29,,4.51,11,51,,,,
2010-10-21,,,,4.46,2.91,,,,40.29,,4.51,18,50,,,,
2010-10-22,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2010-10-23,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2010-10-24,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-10-25,,,,4.46,2.91,,,,40.29,,4.51,23,81,,,,
2010-10-26,,,,4.46,2.91,,,,40.29,,4.51,14,58,,,,
2010-10-27,,,,4.46,2.91,,,,40.29,,4.51,18,56,,,,
2010-10-28,,,,4.46,2.91,,,,40.29,,4.51,20,55,,,,
2010-10-29,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-10-30,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-10-31,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-11-01,,,,4.46,2.91,,,,40.29,,4.51,14,56,,,,
2010-11-02,,,,4.46,2.91,,,,40.29,,4.51,14,60,,,,
2010-11-03,,,,4.46,2.91,,,,40.29,,4.51,26,58,,,,
2010-11-04,,40,,4.46,2.91,,,,40.29,,4.51,18,55,,,,
2010-11-05,,47.3,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-11-06,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2010-11-07,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2010-11-08,,,,4.46,2.91,,,,40.29,,4.51,25,86,,,,
2010-11-09,,,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2010-11-10,,,,4.46,2.91,,,,40.29,,4.51,19,66,,,,
2010-11-11,,,,4.46,2.91,,,,40.29,,4.51,22,65,,,,
2010-11-12,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2010-11-13,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-11-14,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-11-15,,,,4.46,2.91,,,,40.29,,4.51,17,61,,,,
2010-11-16,,,,4.46,2.91,,,,40.29,,4.51,20,58,,,,
2010-11-17,,,,4.46,2.91,,,,40.29,,4.51,28,59,,,,
2010-11-18,,,,4.46,2.91,,,,40.29,,4.51,24,56,,,,
2010-11-19,,42.6,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-11-20,,,,4.46,2.91,,,,40.29,,4.51,,90,,,,
2010-11-21,,,,4.46,2.91,,,,40.29,,4.51,,114,,,,
2010-11-22,,,,4.46,2.91,,,,40.29,,4.51,19,73,,,,
2010-11-23,,,,4.46,2.91,,,,40.29,,4.51,19,73,,,,
2010-11-24,,,,4.46,2.91,,,,40.29,,4.51,17,72,,,,
2010-11-25,,,,4.46,2.91,,,,40.29,,4.51,15,61,,,,
2010-11-26,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-11-27,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-11-28,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2010-11-29,,,,4.46,2.91,,,,40.29,,4.51,14,64,,,,
2010-11-30,,,,4.46,2.91,,,,40.29,,4.51,17,60,,,,
2010-12-01,,,,4.46,2.91,,,,40.29,,4.51,18,60,,,,
2010-12-02,,39.8,,4.46,2.91,,,,40.29,,4.51,19,67,,,,
2010-12-03,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-12-04,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-12-05,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-12-06,,,,4.46,2.91,,,,40.29,,4.51,19,101,,,,
2010-12-07,,,,4.46,2.91,,,,40.29,,4.51,13,76,,,,
2010-12-08,,,,4.46,2.91,,,,40.29,,4.51,6.5,68,,,,
2010-12-09,,,,4.46,2.91,,,,40.29,,4.51,13,122,,,,
2010-12-10,,,,4.46,2.91,,,,40.29,,4.51,,81,,,,
2010-12-11,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2010-12-12,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2010-12-13,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2010-12-14,,45.1,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2010-12-15,,,,4.46,2.91,,,,40.29,,4.51,15,84,,,,
2010-12-16,,,,4.46,2.91,,,,40.29,,4.51,12,71,,,,
2010-12-17,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2010-12-18,,,,4.46,2.91,,,,40.29,,4.51,,128,,,,
2010-12-19,,,,4.46,2.91,,,,40.29,,4.51,25,163,,,,
2010-12-20,,,,4.46,2.91,,,,40.29,,4.51,17,149,,,,
2010-12-21,,,,4.46,2.91,,,,40.29,,4.51,7.5,102,,,,
2010-12-22,,,,4.46,2.91,,,,40.29,,4.51,10,115,,,,
2010-12-23,,,,4.46,2.91,,,,40.29,,4.51,6.5,94,,,,
2010-12-24,,,,4.46,2.91,,,,40.29,,4.51,,85,,,,
2010-12-25,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2010-12-26,,,,4.46,2.91,,,,40.29,,4.51,,109,,,,
2010-12-27,,,,4.46,2.91,,,,40.29,,4.51,7,90,,,,
2010-12-28,,,,4.46,2.91,,,,40.29,,4.51,8.5,78,,,,
2010-12-29,,,,4.46,2.91,,,,40.29,,4.51,30,162,,,,
2010-12-30,,,,4.46,2.91,,,,40.29,,4.51,14,122,,,,
2010-12-31,,,,4.46,2.91,,,,40.29,,4.51,,96,,,,
2011-01-01,,,,4.46,2.91,,,,40.29,,4.51,,99,,,,
2011-01-02,,,,4.46,2.91,,,,40.29,,4.51,,108,,,,
2011-01-03,,,,4.46,2.91,,,,40.29,,4.51,11,102,,,,
2011-01-04,,,,4.46,2.91,,,,40.29,,4.51,11,86,,,,
2011-01-05,,,,4.46,2.91,,,,40.29,,4.51,15,82,,,,
2011-01-06,,32.5,,4.46,2.91,,,,40.29,,4.51,23,79,,,,
2011-01-07,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2011-01-08,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2011-01-09,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2011-01-10,,,,4.46,2.91,,,,40.29,,4.51,13,71,,,,
2011-01-11,,,,4.46,2.91,,,,40.29,,4.51,13,68,,,,
2011-01-12,,,,4.46,2.91,,,,40.29,,4.51,13,67,,,,
2011-01-13,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2011-01-14,,,,4.46,2.91,,,,40.29,,4.51,12,69,,,,
2011-01-15,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2011-01-16,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2011-01-17,,,,4.46,2.91,,,,40.29,,4.51,11,63,,,,
2011-01-18,,,,4.46,2.91,,,,40.29,,4.51,14,67,,,,
2011-01-19,,30.2,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2011-01-20,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2011-01-21,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2011-01-22,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2011-01-23,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2011-01-24,,,,4.46,2.91,,,,40.29,,4.51,13,65,,,,
2011-01-25,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2011-01-26,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2011-01-27,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2011-01-28,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2011-01-29,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2011-01-30,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2011-01-31,,,,4.46,2.91,,,,40.29,,4.51,15,81,,,,
2011-02-01,,30.8,,4.46,2.91,,,,40.29,,4.51,13,68,,,,
2011-02-02,,36.7,,4.46,2.91,,,,40.29,,4.51,15,70,,,,
2011-02-03,,36.7,,4.46,2.91,,,,40.29,,4.51,15,68,,,,
2011-02-04,,36.4,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2011-02-05,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2011-02-06,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2011-02-07,,39.2,,4.46,2.91,,,,40.29,,4.51,10,61,,,,
2011-02-08,,30,,4.46,2.91,,,,40.29,,4.51,12,60,,,,
2011-02-09,,25.2,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2011-02-10,,21.3,,4.46,2.91,,,,40.29,,4.51,12,61,,,,
2011-02-11,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2011-02-12,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2011-02-13,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2011-02-14,,,,4.46,2.91,,,,40.29,,4.51,14,67,,,,
2011-02-15,,49.8,,4.46,2.91,,,,40.29,,4.51,15,77,,,,
2011-02-16,,34.4,,4.46,2.91,,,,40.29,,4.51,18,121,,,,
2011-02-17,,23,,4.46,2.91,,,,40.29,,4.51,11,108,,,,
2011-02-18,,13.4,,4.46,2.91,,,,40.29,,4.51,33,161,,,,
2011-02-19,,,,4.46,2.91,,,,40.29,,4.51,,156,,,,
2011-02-20,,,,4.46,2.91,,,,40.29,,4.51,30,181,,,,
2011-02-21,,,,4.46,2.91,,,,40.29,,4.51,17,110,,,,
2011-02-22,,,,4.46,2.91,,,,40.29,,4.51,17,95,,,,
2011-02-23,,,,4.46,2.91,,,,40.29,,4.51,14,92,,,,
2011-02-24,,,,4.46,2.91,,,,40.29,,4.51,17,83,,,,
2011-02-25,,,,4.46,2.91,,,,40.29,,4.51,,132,,,,
2011-02-26,,,,4.46,2.91,,,,40.29,,4.51,,128,,,,
2011-02-27,,,,4.46,2.91,,,,40.29,,4.51,,95,,,,
2011-02-28,,,,4.46,2.91,,,,40.29,,4.51,15,87,,,,
2011-03-01,,,,4.46,2.91,,,,40.29,,4.51,14,82,,,,
2011-03-02,,,,4.46,2.91,,,,40.29,,4.51,13,81,,,,
2011-03-03,,26.3,,4.46,2.91,,,,40.29,,4.51,14,77,,,,
2011-03-04,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2011-03-05,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2011-03-06,,,,4.46,2.91,,,,40.29,,4.51,,87,,,,
2011-03-07,,,,4.46,2.91,,,,40.29,,4.51,9.5,98,,,,
2011-03-08,,,,4.46,2.91,,,,40.29,,4.51,9,87,,,,
2011-03-09,,,,4.46,2.91,,,,40.29,,4.51,10,82,,,,
2011-03-10,,,,4.46,2.91,,,,40.29,,4.51,9.5,80,,,,
2011-03-11,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2011-03-12,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2011-03-13,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2011-03-14,,,,4.46,2.91,,,,40.29,,4.51,14,85,,,,
2011-03-15,,29.1,,4.46,2.91,,,,40.29,,4.51,15,91,,,,
2011-03-16,,,,4.46,2.91,,,,40.29,,4.51,15,122,,,,
2011-03-17,,,,4.46,2.91,,,,40.29,,4.51,11,91,,,,
2011-03-18,,,,4.46,2.91,,,,40.29,,4.51,,88,,,,
2011-03-19,,,,4.46,2.91,,,,40.29,,4.51,27,161,,,,
2011-03-20,,,,4.46,2.91,,,,40.29,,4.51,26,179,,,,
2011-03-21,,,,4.46,2.91,,,,40.29,,4.51,17,152,,,,
2011-03-22,,,,4.46,2.91,,,,40.29,,4.51,10,109,,,,
2011-03-23,,,,4.46,2.91,,,,40.29,,4.51,11,119,,,,
2011-03-24,,,,4.46,2.91,,,,40.29,,4.51,14,164,,,,
2011-03-25,,,,4.46,2.91,,,,40.29,,4.51,40,225,,,,
2011-03-26,,,,4.46,2.91,,,,40.29,,4.51,24,188,,,,
2011-03-27,,,,4.46,2.91,,,,40.29,,4.51,21,170,,,,
2011-03-28,,,,4.46,2.91,,,,40.29,,4.51,11,128,,,,
2011-03-29,,,,4.46,2.91,,,,40.29,,4.51,9.5,107,,,,
2011-03-30,,,,4.46,2.91,,,,40.29,,4.51,7.5,97,,,,
2011-03-31,,,,4.46,2.91,,,,40.29,,4.51,11,85,,,,
2011-04-04,,,,4.46,2.91,,,,40.29,,4.51,7,,,,,
2011-04-05,,,,4.46,2.91,,,,40.29,,4.51,8,,,,,
2011-04-06,,,,4.46,2.91,,,,40.29,,4.51,14,,,,,
2011-04-07,,37.5,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-04-11,,,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-04-12,,33.9,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-04-13,,,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-04-14,,,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-04-18,,41.2,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-04-19,,41.4,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-04-20,,38.9,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-04-21,,26.3,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-04-22,,19.6,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-04-23,,19.6,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-04-24,,28,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-04-25,,48.4,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-04-26,,51.5,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-04-27,,50.4,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-04-28,,,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-05-02,,,,4.46,2.91,,,,40.29,,4.51,9,,,,,
2011-05-03,,,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-05-04,,,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-05-05,,43.7,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-05-09,,,,4.46,2.91,,,,40.29,,4.51,17,,,,,
2011-05-10,,,,4.46,2.91,,,,40.29,,4.51,21,,,,,
2011-05-11,,46.5,,4.46,2.91,,,,40.29,,4.51,16,,,,,
2011-05-12,,47.9,,4.46,2.91,,,,40.29,,4.51,18,,,,,
2011-05-13,,,,4.46,2.91,,,,40.29,,4.51,16,,,,,
2011-05-14,,45,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-05-15,,40.3,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-05-16,,37.8,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-05-17,,39.7,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-05-18,,40.3,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-05-19,,40.3,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-05-20,,44.2,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-05-23,,43.7,,4.46,2.91,,,,40.29,,4.51,14,,,,,
2011-05-24,,43,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-05-25,,41.2,,4.46,2.91,,,,40.29,,4.51,16,,,,,
2011-05-26,,38.1,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-05-27,,37,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-05-30,,,,4.46,2.91,,,,40.29,,4.51,15,,,,,
2011-05-31,,45.9,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-06-01,,,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-06-02,,39.2,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-06-06,,,,4.46,2.91,,,,40.29,,4.51,7.5,,,,,
2011-06-07,,,,4.46,2.91,,,,40.29,,4.51,7.5,,,,,
2011-06-08,,39.2,,4.46,2.91,,,,40.29,,4.51,8,,,,,
2011-06-09,,45.6,,4.46,2.91,,,,40.29,,4.51,8.5,,,,,
2011-06-10,,45.4,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-06-13,,,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-06-14,,37,,4.46,2.91,,,,40.29,,4.51,8.5,,,,,
2011-06-15,,39.2,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-06-16,,35.8,,4.46,2.91,,,,40.29,,4.51,9,,,,,
2011-06-17,,38.4,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-06-20,,,,4.46,2.91,,,,40.29,,4.51,7,,,,,
2011-06-21,,40.9,,4.46,2.91,,,,40.29,,4.51,9.5,,,,,
2011-06-22,,42.6,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-06-23,,41.7,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-06-24,,38.4,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-06-27,,,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-06-28,,,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-06-29,,,,4.46,2.91,,,,40.29,,4.51,19,,,,,
2011-06-30,,,,4.46,2.91,,,,40.29,,4.51,8.5,,,,,
2011-07-04,,,,4.46,2.91,,,,40.29,,4.51,7,,,,,
2011-07-05,,,,4.46,2.91,,,,40.29,,4.51,8.8,,,,,
2011-07-06,,,,4.46,2.91,,,,40.29,,4.51,10,,,,,
2011-07-07,,37,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-07-08,,40.9,,4.46,2.91,,,,40.29,,4.51,,,,,,
2011-07-11,,,,4.46,2.91,,,,40.29,,4.51,13,,,,,
2011-07-12,,,,4.46,2.91,,,,40.29,,4.51,11,,,,,
2011-07-13,,,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-07-14,,,,4.46,2.91,,,,40.29,,4.51,14,,,,,
2011-07-18,,,,4.46,2.91,,,,40.29,,4.51,12,,,,,
2011-07-19,,,,4.46,2.91,,,,40.29,,4.51,11,,,,,
